,node.id,symbol
19507,731670,OR1E1
19508,731670,OR2C3
19509,731670,OR8D1
19510,731670,OR5P3
19511,731670,OR10V1
19512,731670,OR5D18
19513,731670,OR2L13
19514,731670,OR13C4
19515,731670,OR5K2
19516,731670,OR5D13
19517,731670,OR8K1
19518,731670,OR8K3
19519,731670,OR6C2
19520,731670,OR11H1
19521,731670,OR1L3
19522,731670,OR4F15
19523,731670,OR51B5
19524,731670,OR5K1
19525,731670,OR52K1
19526,731670,OR4F17
19527,731670,OR52A1
19528,731670,OR13C2
19529,731670,OR8B8
19530,731670,OR8U8
19531,731670,OR5A1
19532,731670,OR1B1
19533,731670,OR2G6
19534,731670,OR6Q1
19535,731670,OR2W1
19536,731670,OR10K2
19537,731670,OR5A2
19538,731670,OR2A5
19539,731670,OR2T10
19540,731670,OR6C74
19541,731670,OR7D2
19542,731670,OR4E2
19543,731670,OR13C8
19544,731670,OR2B6
19545,731670,OR2T12
19546,731670,OR4K17
19547,731670,OR2D2
19548,731670,OR7G2
19549,731670,OR5M9
19550,731670,OR1D2
19551,731670,OR51A4
19552,731670,OR51F1
19553,731670,OR6S1
19554,731670,OR6C68
19555,731670,OR52E6
19556,731670,OR2G2
19557,731670,OR4D5
19558,731670,OR52W1
19559,731670,OR1M1
19560,731670,OR5M8
19561,731670,OR2AK2
19562,731670,OR2J3
19563,731670,OR6C6
19564,731670,OR8I2
19565,731670,OR10A7
19566,731670,OR6N2
19567,731670,OR13J1
19568,731670,OR5T2
19569,731670,OR1L4
19570,731670,OR5V1
19571,731670,OR5M3
19572,731670,OR5B12
19573,731670,OR3A1
19574,731670,OR4K15
19575,731670,OR2S2
19576,731670,OR4B1
19577,731670,OR10Z1
19578,731670,OR52N4
19579,731670,OR2AG1
19580,731670,OR1G1
19581,731670,OR4C15
19582,731670,OR10J1
19583,731670,OR4C16
19584,731670,OR51B4
19585,731670,OR7A5
19586,731670,OR52E2
19587,731670,OR4D9
19588,731670,OR51A2
19589,731670,OR5B21
19590,731670,OR10G9
19591,731670,OR52A5
19592,731670,OR4K2
19593,731670,OR6C3
19594,731670,OR2AT4
19595,731670,OR5T1
19596,731670,OR2A4
19597,731670,OR2A2
19598,731670,OR11G2
19599,731670,OR1L6
19600,731670,OR4C13
19601,731670,OR5AC2
19602,731670,OR52E8
19603,731670,OR2T4
19604,731670,OR8D4
19605,731670,OR10J3
19606,731670,OR13G1
19607,731670,OR1E2
19608,731670,OR6C76
19609,731670,OR5H6
19610,731670,OR4A5
19611,731670,OR10H5
19612,731670,OR51T1
19613,731670,OR12D2
19614,731670,OR2A7
19615,731670,OR10G8
19616,731670,OR2W3
19617,731670,OR4S1
19618,731670,OR12D3
19619,731670,OR2T2
19620,731670,OR7G3
19621,731670,OR6X1
19622,731670,OR56B4
19623,731670,OR2M2
19624,731670,OR5M11
19625,731670,OR9G1
19626,731670,OR13F1
19627,731670,OR4D6
19628,731670,OR6B1
19629,731670,OR52J3
19630,731670,OR10A4
19631,731670,OR2T34
19632,731670,OR1S2
19633,731670,OR8A1
19634,731670,OR10AD1
19635,731670,OR2H1
19636,731670,OR11H4
19637,731670,OR10P1
19638,731670,OR6Y1
19639,731670,OR2L2
19640,731670,OR10G2
19641,731670,OR5L1
19642,731670,OR4D1
19643,731670,OR52N2
19644,731670,OR51I2
19645,731670,OR8K5
19646,731670,OR9K2
19647,731670,OR6B2
19648,731670,OR10A5
19649,731670,OR2T29
19650,731670,OR4N5
19651,731670,OR51B2
19652,731670,OR8D2
19653,731670,OR4C6
19654,731670,OR6K2
19655,731670,OR2L3
19656,731670,OR8G1
19657,731670,OR7C1
19658,731670,OR51F2
19659,715468,CD38
19660,715468,BST1
19661,724684,AKT3
19662,724684,AKT1
19663,724684,AKT2
19664,722006,GLRA1
19665,722006,GLRB
19666,722006,GLRA2
19667,722006,GLRA3
19668,729798,NFKBIA
19669,729798,NFKBIB
19670,729798,NFKBIE
19671,723404,VAMP2
19672,723404,VAMP1
19673,723404,VAMP3
19674,725475,DKK4
19675,725475,DKK1
19676,725475,DKK2
19677,721950,CGA
19678,721950,FSHB
19679,737441,AKT2
19680,737441,AKT3
19681,737441,AKT1
19682,724339,RAB5C
19683,724339,RAB5A
19684,724339,RAB5B
19685,703780,DNMT3B
19686,703780,TRDMT1
19687,703780,DNMT3L
19688,703780,DNMT1
19689,703780,DNMT3A
19690,702979,PGM2
19691,702979,PGM1
19692,735131,MT-CO1
19693,735131,COX4I1
19694,735131,COX8C
19695,735131,COX7A2L
19696,735131,COX8A
19697,735131,COX6B2
19698,735131,COX7A1
19699,735131,MT-CO2
19700,735131,COX6A2
19701,735131,COX6B1
19702,735131,COX7B
19703,735131,MT-CO3
19704,735131,COX6C
19705,735131,COX4I2
19706,735131,COX7C
19707,735131,COX5A
19708,735131,COX7B2
19709,735131,COX6A1
19710,735131,COX7A2
19711,735131,COX5B
19712,737732,MAPK8
19713,737732,MAPK9
19714,737732,MAPK10
19715,732439,HK1
19716,732439,HKDC1
19717,732439,HK2
19718,732439,GCK
19719,732439,HK3
19720,738639,SOS1
19721,738639,SOS2
19722,739701,PIAS2
19723,739701,PIAS3
19724,739701,PIAS1
19725,739701,PIAS4
19726,732765,PDE3A
19727,732765,PDE3B
19728,739875,KRAS
19729,739875,NRAS
19730,739875,HRAS
19731,725449,PPP2R5B
19732,725449,PPP2R5D
19733,725449,PPP2R5C
19734,725449,PPP2R1B
19735,725449,PPP2CB
19736,725449,PPP2CA
19737,725449,PPP2R1A
19738,725449,PPP2R5A
19739,725449,PPP2R5E
19740,714494,HSD11B2
19741,714494,HSD11B1
19742,715449,CYP2E1
19743,715449,CYP2U1
19744,715449,CYP2J2
19745,725650,CTBP2
19746,725650,CTBP1
19747,722281,MC5R
19748,722281,MC4R
19749,722281,MC1R
19750,722281,MC3R
19751,727945,GUCY1A3
19752,727945,GUCY1A2
19753,727945,GUCY1B3
19754,726677,MYLK2
19755,726677,MYLK
19756,726677,MYLK3
19757,730861,SHC2
19758,730861,SHC3
19759,730861,SHC4
19760,730861,SHC1
19761,727491,CSNK2B
19762,727491,CSNK2A1
19763,727491,CSNK2A2
19764,703524,GFPT1
19765,703524,GFPT2
19766,739350,DAPK3
19767,739350,DAPK1
19768,739350,DAPK2
19769,708165,EPT1
19770,708165,CEPT1
19771,730767,ARAF
19772,730767,RAF1
19773,730767,BRAF
19774,735514,DCTN2
19775,735514,DCTN1
19776,735514,DCTN4
19777,725887,RPS6KB2
19778,725887,RPS6KB1
19779,737826,HDAC2
19780,737826,HDAC1
19781,706390,B4GALT2
19782,706390,B4GALT3
19783,706390,B4GALT1
19784,732048,MAP2K2
19785,732048,MAP2K1
19786,711805,UGT2B4
19787,711805,UGT1A9
19788,711805,UGT1A7
19789,711805,UGT1A6
19790,711805,UGT2A1
19791,711805,UGT2A3
19792,711805,UGT1A5
19793,711805,UGT2B10
19794,711805,UGT2B11
19795,711805,UGT2B15
19796,711805,UGT2A2
19797,711805,UGT1A4
19798,711805,UGT2B17
19799,711805,UGT1A8
19800,711805,UGT1A3
19801,711805,UGT1A10
19802,711805,UGT1A1
19803,711805,UGT2B28
19804,711805,UGT2B7
19805,726325,PRKCB
19806,726325,PRKCA
19807,726325,PRKCG
19808,728262,KIR3DL2
19809,728262,KIR2DS3
19810,728262,KIR2DL1
19811,728262,KLRC3
19812,728262,KIR2DS5
19813,728262,KIR2DL4
19814,728262,KIR3DL1
19815,728262,KLRD1
19816,728262,KIR2DS4
19817,728262,KLRC4
19818,728262,KIR3DL3
19819,728262,KIR2DL2
19820,728262,KLRC1
19821,728262,KIR2DL3
19822,728262,KLRC2
19823,728262,KIR2DL5A
19824,728262,KIR2DS1
19825,726133,PLXNA3
19826,726133,PLXNA2
19827,726133,PLXNA1
19828,716883,HPSE
19829,716883,HPSE2
19830,714576,NT5C
19831,714576,NT5M
19832,714576,NT5C2
19833,714576,NT5C3
19834,714576,NT5C1B
19835,714576,NT5E
19836,714576,NT5C1A
19837,728488,MAP2K1
19838,728488,MAP2K2
19839,738534,E2F2
19840,738534,E2F3
19841,738534,E2F1
19842,711514,RARS2
19843,711514,RARS
19844,720422,SHC1
19845,720422,SHC2
19846,720422,SHC4
19847,720422,SHC3
19848,729351,TNFRSF10D
19849,729351,TNFRSF10C
19850,729351,TNFRSF10B
19851,729351,TNFRSF10A
19852,709962,HADH
19853,709962,EHHADH
19854,710499,PANK4
19855,710499,PANK3
19856,710499,PANK1
19857,710499,PANK2
19858,733986,CALML3
19859,733986,CALM2
19860,733986,CALM1
19861,733986,CALM3
19862,733986,CALML6
19863,733986,CALML5
19864,711550,TARS2
19865,711550,TARS
19866,711550,TARSL2
19867,718417,SUMO3
19868,718417,SUMO1
19869,718417,SUMO4
19870,718417,SUMO2
19871,723502,CAPN1
19872,723502,CAPN2
19873,708346,PLA2G2E
19874,708346,PLA2G4B
19875,708346,PLA2G2C
19876,708346,PLA2G1B
19877,708346,JMJD7-PLA2G4B
19878,708346,PLA2G3
19879,708346,PLA2G2F
19880,708346,PLA2G5
19881,708346,PLA2G10
19882,708346,PLA2G6
19883,708346,PLA2G12A
19884,708346,PLA2G12B
19885,708346,PLA2G4E
19886,708346,PLA2G2A
19887,708346,PLA2G4A
19888,708346,PLA2G2D
19889,714549,ACO1
19890,714549,ACO2
19891,708794,NEU1
19892,708794,NEU2
19893,708794,NEU4
19894,708794,NEU3
19895,725838,SMAD3
19896,725838,SMAD2
19897,739503,MAP2K2
19898,739503,MAP2K1
19899,720485,KRAS
19900,720485,HRAS
19901,720485,NRAS
19902,732552,PRKCD
19903,732552,PRKCA
19904,732552,PRKCB
19905,724343,RAB7A
19906,724343,RAB7B
19907,721458,GNAI1
19908,721458,GNAI3
19909,721458,GNAI2
19910,707624,MOGAT3
19911,707624,DGAT1
19912,707624,DGAT2
19913,737655,HSP90AB1
19914,737655,HSP90B1
19915,737655,HSP90AA1
19916,731203,GUCY1A3
19917,731203,GUCY1B3
19918,731203,GUCY1A2
19919,725906,SKP1
19920,725682,DTX3L
19921,725682,DTX4
19922,725682,DTX1
19923,725682,DTX3
19924,725682,DTX2
19925,714965,ACADM
19926,714965,MECR
19927,714965,ACADL
19928,714965,ACOX1
19929,714965,ACOX3
19930,709302,HEXB
19931,709302,HEXA
19932,705580,ECHS1
19933,705580,EHHADH
19934,705580,HADHA
19935,730683,PRKCG
19936,730683,PRKCA
19937,730683,PRKCB
19938,705688,GAD2
19939,705688,GAD1
19940,736417,IRAK4
19941,736417,IRAK1
19942,721587,CHUK
19943,721587,IKBKB
19944,721587,IKBKG
19945,703971,ALDH1B1
19946,703971,ALDH9A1
19947,703971,ALDH2
19948,703971,ALDH7A1
19949,703971,ALDH3A2
19950,731910,PFN1
19951,731910,PFN2
19952,731910,PFN3
19953,731910,PFN4
19954,711209,HMGCS2
19955,711209,HMGCS1
19956,721493,GRK6
19957,721493,GRK4
19958,721493,GRK5
19959,721493,GRK7
19960,721493,ADRBK1
19961,721493,GRK1
19962,721493,ADRBK2
19963,735491,TBP
19964,735491,TBPL1
19965,735491,TBPL2
19966,703160,RRM1
19967,703160,RRM2
19968,703160,RRM2B
19969,724835,IL1RAP
19970,724835,IL1R1
19971,730629,CRY2
19972,730629,CRY1
19973,729017,CBLB
19974,729017,CBLC
19975,729017,CBL
19976,721805,INPP5A
19977,721805,INPP5J
19978,721805,INPP5K
19979,721805,INPPL1
19980,735415,ATP5D
19981,735415,ATP5G3
19982,735415,MT-ATP8
19983,735415,ATP5C1
19984,735415,ATP5H
19985,735415,ATP5B
19986,735415,ATP5F1
19987,735415,MT-ATP6
19988,735415,ATP5G1
19989,735415,ATP5J
19990,735415,ATP5G2
19991,735415,ATP5E
19992,735415,ATP5O
19993,735415,ATP5A1
19994,740305,HLA-A
19995,740305,HLA-B
19996,740305,HLA-F
19997,740305,HLA-G
19998,740305,HLA-C
19999,740305,HLA-E
20000,739916,RAF1
20001,739916,ARAF
20002,739916,BRAF
20003,714981,FASN
20004,714981,OLAH
20005,724085,EPN1
20006,724085,EPN2
20007,724085,EPN3
20008,732040,VAV1
20009,732040,TIAM2
20010,732040,VAV2
20011,732040,TIAM1
20012,732040,VAV3
20013,730145,PLA2G4A
20014,730145,PLA2G4D
20015,730145,PLA2G4F
20016,730145,PLA2G4B
20017,730145,PLA2G4E
20018,719887,MAPK3
20019,719887,MAPK1
20020,733512,MAPK1
20021,733512,MAPK3
20022,736278,ITGB2
20023,736278,ITGAM
20024,714928,PDHA1
20025,714928,PDHB
20026,714928,PDHA2
20027,738474,RAC3
20028,738474,RAC1
20029,738474,RAC2
20030,711291,GLUD2
20031,711291,GLUD1
20032,722594,GADD45A
20033,722594,GADD45B
20034,722594,GADD45G
20035,728077,FGG
20036,728077,FGA
20037,728077,FGB
20038,731974,RDX
20039,731974,EZR
20040,731974,MSN
20041,737745,TCF7
20042,737745,LEF1
20043,737745,TCF7L1
20044,737745,TCF7L2
20045,705252,ACAT1
20046,705252,ACAT2
20047,740377,IL1B
20048,740377,IL1A
20049,727963,SOS1
20050,727963,SOS2
20051,733353,GAD1
20052,733353,GAD2
20053,715128,UQCR10
20054,715128,UQCRFS1
20055,715128,CYC1
20056,715128,UQCRQ
20057,715128,UQCRC2
20058,715128,UQCRH
20059,715128,MT-CYB
20060,715128,UQCRB
20061,715128,UQCRC1
20062,715128,UQCR11
20063,723487,MAPK8
20064,723487,MAPK9
20065,723487,MAPK10
20066,724497,HLA-E
20067,724497,HLA-A
20068,724497,HLA-F
20069,724497,HLA-B
20070,724497,HLA-G
20071,724497,HLA-C
20072,725624,SOS2
20073,725624,SOS1
20074,739907,MAPK3
20075,739907,MAPK1
20076,729280,NFATC4
20077,729280,NFAT5
20078,729280,NFATC1
20079,729280,NFATC3
20080,729280,NFATC2
20081,728807,IL12A
20082,728807,IL12B
20083,727959,NRAS
20084,727959,HRAS
20085,727959,KRAS
20086,708802,ACER2
20087,708802,ASAH1
20088,708802,ACER1
20089,708802,ASAH2
20090,724748,ATM
20091,733580,RAB5C
20092,733580,RAB5A
20093,733580,RAB5B
20094,727870,PRKCB
20095,727870,PRKCG
20096,727870,PRKCA
20097,729999,PRKCB
20098,729999,PRKCE
20099,729999,PRKCD
20100,729999,PRKCA
20101,715936,AKR1A1
20102,715936,ADH4
20103,715936,ADH1B
20104,715936,ADH6
20105,715936,ADH1A
20106,715936,ADH7
20107,715936,ADH1C
20108,715936,ADH5
20109,720629,PPP3CA
20110,720629,PPP3CC
20111,720629,PPP3R2
20112,720629,PPP3R1
20113,720629,PPP3CB
20114,733898,PRKX
20115,733898,PRKACG
20116,733898,PRKACB
20117,733898,PRKACA
20118,714907,SAT1
20119,714907,SAT2
20120,702774,NT5C
20121,702774,NT5C1B
20122,702774,NT5C3
20123,702774,NT5C1A
20124,702774,NT5C2
20125,702774,NT5E
20126,702774,NT5M
20127,739070,MAPK3
20128,739070,MAPK1
20129,706433,ALG10
20130,706433,ALG10B
20131,720067,STK3
20132,720067,STK4
20133,737856,RUNX1
20134,737856,RUNX1T1
20135,732761,AKT3
20136,732761,AKT1
20137,732761,AKT2
20138,738743,SOS1
20139,738743,SOS2
20140,737635,FGFR1
20141,737635,FGFR2
20142,737635,FGFR3
20143,720427,PRKCG
20144,720427,PRKCB
20145,720427,PRKCA
20146,714853,CKMT1A
20147,714853,CKMT2
20148,714853,CKMT1B
20149,714853,CKB
20150,714853,CKM
20151,739064,NRAS
20152,739064,HRAS
20153,739064,KRAS
20154,739719,AKT3
20155,739719,AKT1
20156,739719,AKT2
20157,700693,FBP1
20158,700693,FBP2
20159,711710,CYP2F1
20160,711710,CYP2E1
20161,721996,CSH1
20162,721996,GH2
20163,721996,GH1
20164,739166,AXIN1
20165,739166,AXIN2
20166,700477,RPE
20167,732358,SOS1
20168,732358,SOS2
20169,731685,GUCA1C
20170,731685,GUCA1B
20171,731685,GUCA1A
20172,734954,MAPK3
20173,734954,MAPK1
20174,725428,APC2
20175,725428,APC
20176,736555,CD3D
20177,736555,CD3G
20178,736555,CD247
20179,736555,CD3E
20180,710525,BCAT2
20181,710525,BCAT1
20182,724543,ACOX3
20183,724543,ACOX1
20184,724543,ACOX2
20185,736351,IRAK4
20186,736351,IRAK1
20187,700069,PFKM
20188,700069,PFKP
20189,700069,PFKL
20190,737550,DVL2
20191,737550,DVL1
20192,737550,DVL3
20193,740623,ITGB7
20194,740623,ITGB1
20195,740623,ITGB4
20196,740623,ITGB5
20197,740623,ITGB6
20198,740623,ITGB8
20199,740623,ITGB3
20200,709567,ACAT1
20201,709567,ACAT2
20202,735875,ADCY9
20203,735875,ADCY3
20204,720649,ERBB4
20205,720649,ERBB2
20206,720649,ERBB3
20207,720649,PDGFRA
20208,720649,EGFR
20209,720649,PDGFRB
20210,720767,CHRM3
20211,720767,LTB4R2
20212,720767,EDNRA
20213,720767,EDNRB
20214,720767,TACR1
20215,720767,OXTR
20216,720767,TACR2
20217,720767,CCKBR
20218,720767,PTAFR
20219,720767,ADRA1D
20220,720767,BDKRB1
20221,720767,AGTR1
20222,720767,HTR2B
20223,720767,CHRM1
20224,720767,PTGER1
20225,720767,ADRA1A
20226,720767,GRPR
20227,720767,ADRA1B
20228,720767,AVPR1B
20229,720767,GRM1
20230,720767,CYSLTR2
20231,720767,NTSR1
20232,720767,GRM5
20233,720767,F2R
20234,720767,HTR2C
20235,720767,CYSLTR1
20236,720767,TBXA2R
20237,720767,HRH1
20238,720767,PTGFR
20239,720767,PTGER3
20240,720767,BDKRB2
20241,720767,TRHR
20242,720767,HTR2A
20243,720767,LHCGR
20244,720767,CHRM2
20245,720767,CCKAR
20246,720767,TACR3
20247,720767,AVPR1A
20248,736545,CCL3
20249,736545,CCL3L1
20250,736545,CCL3L3
20251,705256,ECHS1
20252,705256,HADHA
20253,705256,EHHADH
20254,714490,CES5A
20255,714490,CES1
20256,720135,ARRB1
20257,720135,ARRB2
20258,712391,ACOT7
20259,712391,ACOT4
20260,712391,ACOT2
20261,712391,BAAT
20262,712391,ACOT1
20263,730338,CLDN10
20264,730338,CLDN16
20265,730338,CLDN19
20266,730338,CLDN17
20267,730338,CLDN7
20268,730338,CLDN5
20269,730338,ESAM
20270,730338,CLDN15
20271,730338,CLDN14
20272,730338,CLDN3
20273,730338,CLDN4
20274,730338,CLDN18
20275,730338,CLDN8
20276,730338,CLDN2
20277,730338,CLDN22
20278,730338,CLDN1
20279,730338,CLDN23
20280,730338,CLDN11
20281,730338,CLDN9
20282,730338,CLDN6
20283,730338,CLDN20
20284,737042,ITGB2
20285,737042,ITGAM
20286,722311,AGTR1
20287,722311,AGTR2
20288,722861,PRKACA
20289,722861,PRKACB
20290,722861,PRKACG
20291,722861,PRKX
20292,730634,CLOCK
20293,730634,NPAS2
20294,733159,IRS2
20295,733159,IRS4
20296,733159,IRS1
20297,702182,HSD17B6
20298,702182,HSD17B2
20299,702182,HSD17B8
20300,736196,BTRC
20301,736196,FBXW11
20302,718698,PPP2R2C
20303,718698,PPP2R2B
20304,718698,PPP2R1B
20305,718698,PPP2CA
20306,718698,PPP2R5B
20307,718698,PPP2R2D
20308,718698,PPP2CB
20309,718698,PPP2R5C
20310,718698,PPP2R1A
20311,718698,PPP2R5D
20312,718698,PPP2R2A
20313,718698,PPP2R3C
20314,718698,PPP2R5A
20315,718698,PPP2R3A
20316,718698,PPP2R5E
20317,718698,PPP2R3B
20318,700837,GALK1
20319,700837,GALK2
20320,728901,NFKBIB
20321,728901,NFKBIA
20322,702633,RRM1
20323,702633,RRM2
20324,702633,RRM2B
20325,732825,GNAI2
20326,732825,GNAI3
20327,732825,GNAI1
20328,725341,MAPK10
20329,725341,MAPK9
20330,725341,MAPK8
20331,715151,COX6B1
20332,715151,COX4I2
20333,715151,COX7B2
20334,715151,COX6A2
20335,715151,COX15
20336,715151,COX6A1
20337,715151,COX10
20338,715151,MT-CO1
20339,715151,MT-CO3
20340,715151,COX6C
20341,715151,COX5A
20342,715151,COX7B
20343,715151,COX6B2
20344,715151,COX4I1
20345,715151,COX7C
20346,715151,MT-CO2
20347,715151,COX8A
20348,715151,COX5B
20349,715151,COX11
20350,715151,COX17
20351,715151,COX8C
20352,701441,ACSBG2
20353,701441,ACSL5
20354,701441,ACSL1
20355,701441,ACSL3
20356,701441,ACSL6
20357,701441,ACSL4
20358,736455,IKBKB
20359,736455,CHUK
20360,736455,IKBKG
20361,705224,EHHADH
20362,705224,HADH
20363,720416,SOS1
20364,720416,SOS2
20365,739130,PTCH2
20366,739130,PTCH1
20367,732802,HSP90AA1
20368,732802,HSP90AB1
20369,714762,PMM2
20370,714762,PMM1
20371,710736,DGAT1
20372,710736,AWAT2
20373,721893,MCHR1
20374,721893,MCHR2
20375,739860,PIK3CD
20376,739860,PIK3CB
20377,739860,PIK3CG
20378,739860,PIK3R5
20379,739860,PIK3R2
20380,739860,PIK3R3
20381,739860,PIK3CA
20382,739860,PIK3R1
20383,715715,B4GALNT1
20384,715715,HEXB
20385,715715,HEXA
20386,721578,RAC2
20387,721578,RAC1
20388,719706,RPA1
20389,719706,RPA2
20390,719706,RPA3
20391,719706,RPA4
20392,708944,B3GNT1
20393,708944,B3GNT2
20394,737735,RAC2
20395,737735,RAC3
20396,737735,RAC1
20397,737735,CDC42
20398,729426,IFNAR2
20399,729426,IFNGR1
20400,729426,IFNGR2
20401,729426,IFNAR1
20402,725617,MAPK3
20403,725617,MAPK1
20404,715209,ADSS
20405,715209,ADSSL1
20406,714465,PAPSS1
20407,714465,BPNT1
20408,714465,PAPSS2
20409,739104,LEF1
20410,739104,TCF7L1
20411,739104,TCF7L2
20412,739104,TCF7
20413,740371,CD80
20414,740371,CD86
20415,731997,MYLK
20416,731997,MYLK3
20417,731997,MYLK2
20418,722223,NMUR1
20419,722223,NMUR2
20420,710728,RDH11
20421,710728,RDH12
20422,710728,RDH5
20423,739571,NFKB1
20424,739571,RELA
20425,727221,SDC2
20426,727221,SDC1
20427,727221,SDC3
20428,727221,SDC4
20429,715688,FUT4
20430,715688,FUT3
20431,715688,FUT9
20432,715688,FUT5
20433,715688,FUT6
20434,729439,KLRC2
20435,729439,KLRC3
20436,736479,GNAO1
20437,736479,GNAI3
20438,736479,GNAI1
20439,736479,GNAI2
20440,704537,GOT1
20441,704537,GOT2
20442,732563,ADCY1
20443,732563,ADCY4
20444,732563,ADCY5
20445,732563,ADCY3
20446,732563,ADCY8
20447,732563,ADCY6
20448,732563,ADCY7
20449,732563,ADCY9
20450,732563,ADCY2
20451,706417,STT3A
20452,706417,STT3B
20453,739685,CCNE2
20454,739685,CCNE1
20455,726809,BIRC2
20456,726809,XIAP
20457,726809,BIRC3
20458,718974,POLR3GL
20459,718974,POLR3G
20460,725613,ETS1
20461,725613,ETS2
20462,721591,NFKBIA
20463,721591,NFKBIB
20464,731917,APC
20465,731917,APC2
20466,734148,BST1
20467,734148,CD38
20468,735837,ATP6V0E1
20469,735837,ATP6V0E2
20470,735837,ATP6V1D
20471,735837,ATP6V1E1
20472,735837,ATP6AP1
20473,735837,ATP6V1C2
20474,735837,ATP6V0C
20475,735837,ATP6V0D1
20476,735837,ATP6V1B2
20477,735837,ATP6V0D2
20478,735837,ATP6V0A1
20479,735837,ATP6V1C1
20480,735837,ATP6V0A4
20481,735837,ATP6V1H
20482,735837,ATP6V0A2
20483,735837,ATP6V1F
20484,735837,ATP6V1B1
20485,735837,ATP6V1G1
20486,735837,ATP6V1G2
20487,735837,TCIRG1
20488,735837,ATP6V1E2
20489,735837,ATP6V0B
20490,735837,ATP6V1A
20491,735837,ATP6V1G3
20492,702756,AK1
20493,702756,AK5
20494,702756,AK2
20495,702756,AK7
20496,702756,AK4
20497,735675,ACTB
20498,735675,ACTG1
20499,706232,PYGB
20500,706232,PYGM
20501,706232,PYGL
20502,727982,GNA11
20503,727982,GNAQ
20504,732455,CBLB
20505,732455,CBL
20506,732455,CBLC
20507,737985,FGF4
20508,737985,FGF13
20509,737985,FGF10
20510,737985,FGF17
20511,737985,FGF19
20512,737985,FGF3
20513,737985,FGF8
20514,737985,FGF14
20515,737985,FGF23
20516,737985,FGF21
20517,737985,FGF5
20518,737985,FGF18
20519,737985,FGF2
20520,737985,FGF11
20521,737985,FGF9
20522,737985,FGF7
20523,737985,FGF20
20524,737985,FGF16
20525,737985,FGF22
20526,737985,FGF6
20527,737985,FGF1
20528,737985,FGF12
20529,726511,PPP3CB
20530,726511,PPP3CA
20531,726511,PPP3CC
20532,740854,CD80
20533,740854,CD86
20534,725644,HDAC1
20535,725644,HDAC2
20536,734880,ATP5J
20537,734880,ATP5G1
20538,734880,ATP5A1
20539,734880,ATP5B
20540,734880,ATP5G2
20541,734880,ATP5G3
20542,734880,MT-ATP8
20543,734880,ATP5D
20544,734880,ATP5H
20545,734880,ATP5E
20546,734880,ATP5C1
20547,734880,MT-ATP6
20548,734880,ATP5F1
20549,734880,ATP5O
20550,711497,IARS
20551,711497,IARS2
20552,721453,SHC2
20553,721453,SHC3
20554,721453,SHC1
20555,721453,SHC4
20556,724591,HAO1
20557,724591,HAO2
20558,731012,PSEN1
20559,731012,PSEN2
20560,737060,GNAL
20561,737060,GNAS
20562,725786,FBXW11
20563,725786,BTRC
20564,726016,RAC1
20565,726016,RAC2
20566,726016,RAC3
20567,732280,SOCS3
20568,732280,SOCS1
20569,732280,SOCS4
20570,732280,SOCS2
20571,720362,STAT5A
20572,720362,STAT5B
20573,735870,ACTG1
20574,735870,ACTB
20575,700265,ACO1
20576,700265,ACO2
20577,730732,GRIN2B
20578,730732,GRIN1
20579,730732,GRIN2C
20580,730732,GRIN2D
20581,730732,GRIN2A
20582,729462,RAET1E
20583,729462,RAET1L
20584,729462,RAET1G
20585,734055,PRKCB
20586,734055,PRKCG
20587,734055,PRKCA
20588,727891,PRKG1
20589,727891,PRKG2
20590,724488,CTSS
20591,724488,CTSL1
20592,724587,IDH2
20593,724587,IDH1
20594,711715,CYP2B6
20595,711715,CYP2F1
20596,711715,CYP1A2
20597,711715,CYP2E1
20598,711715,CYP1A1
20599,714530,MGAM
20600,714530,SI
20601,727519,ACTG1
20602,727519,ACTB
20603,716909,IDH1
20604,716909,IDH2
20605,719844,PTPN5
20606,719844,PTPN7
20607,719844,PTPRR
20608,732661,CACNA1S
20609,732661,CACNA1F
20610,732661,CACNA1C
20611,732661,CACNA1D
20612,727699,CTTN
20613,727699,HCLS1
20614,724582,ACSL4
20615,724582,ACSL6
20616,724582,ACSL5
20617,724582,ACSBG2
20618,724582,ACSL3
20619,724582,ACSL1
20620,728605,RELA
20621,728605,NFKB1
20622,740517,PRKAG1
20623,740517,PRKAG2
20624,740517,PRKAG3
20625,720687,MYLK3
20626,720687,MYLK2
20627,720687,MYLK
20628,725902,ZFYVE16
20629,725902,ZFYVE9
20630,715640,PIGP
20631,715640,PIGH
20632,715640,PIGQ
20633,715640,PIGA
20634,715640,DPM2
20635,715640,PIGY
20636,715640,PIGC
20637,737393,EIF2AK2
20638,737393,EIF2AK4
20639,737393,EIF2AK3
20640,737393,EIF2AK1
20641,727509,WAS
20642,727509,WASL
20643,719565,POLD1
20644,719565,POLD4
20645,719565,POLD2
20646,719565,POLD3
20647,715546,MGAT5B
20648,715546,MGAT5
20649,726099,EPHB2
20650,726099,EPHB4
20651,726099,EPHB3
20652,726099,EPHB6
20653,726099,EPHB1
20654,707825,PIK3CG
20655,707825,PIK3CA
20656,707825,PIK3CB
20657,707825,PIK3CD
20658,735231,TNFRSF1A
20659,735231,TNFRSF1B
20660,714664,RRM2B
20661,714664,RRM1
20662,714664,RRM2
20663,729363,ICAM1
20664,729363,ICAM2
20665,701383,HADHA
20666,701383,ECHS1
20667,701383,EHHADH
20668,725735,PTCH1
20669,725735,PTCH2
20670,737918,TRAF6
20671,737918,TRAF2
