,matlab,python,delta
227780_s_at,-118.207829,119.02689471319866,-0.8190657131986541
227781_x_at,-125.799249,135.44402719702674,-9.644778197026739
227782_at,-203.065007,204.16006731470767,-1.0950603147076663
227783_at,-182.260707,191.04118720820412,-8.780480208204125
227784_s_at,-171.748143,172.0008275399847,-0.2526845399846991
227785_at,-168.83715700000002,168.5663090688372,0.2708479311628196
227786_at,-139.455829,140.38244441386163,-0.92661541386164
227787_s_at,-215.233958,216.75148454627737,-1.5175265462773666
227788_at,-182.81163999999998,182.29850524317143,0.5131347568285491
227789_at,-180.42236100000002,189.6727610399533,-9.250400039953263
227790_at,-83.550534,92.93890340642997,-9.388369406429973
227791_at,-198.291704,197.2050638902349,1.0866401097651135
227792_at,-130.472242,137.06979510185562,-6.597553101855624
227793_at,-141.02381200000002,141.45871319424992,-0.43490119424990326
227794_at,-160.02473,159.5798569296255,0.44487307037451274
227795_at,-132.905575,132.6246243142907,0.2809506857092856
227796_at,-118.204454,116.72513915826967,1.4793148417303286
227797_x_at,-170.387053,169.60254132689494,0.7845116731050723
227798_at,-142.768405,143.0335432428025,-0.2651382428024931
227799_at,-142.165475,153.55947160156325,-11.39399660156326
227800_at,-182.03863,187.99156553623743,-5.952935536237419
227801_at,-143.31595,143.76179302606786,-0.44584302606787674
227802_at,-125.29886299999998,125.84855582415645,-0.549692824156466
227803_at,-187.341994,187.93462547938367,-0.5926314793836696
227804_at,-176.407519,176.5122744208578,-0.10475542085779921
227805_at,-126.67216299999998,126.75652802205944,-0.08436502205945828
227806_at,-153.966165,162.8299017455099,-8.863736745509897
227807_at,-80.454402,86.48752599447029,-6.033123994470287
227808_at,-155.449217,154.45168918447465,0.9975278155253591
227809_at,-127.65028600000001,127.67240380918545,-0.02211780918544548
227810_at,-21.182723,61.53154111762721,-40.348818117627204
227811_at,-132.69860500000001,132.34068833310008,0.3579166668999392
227812_at,-177.73189399999998,179.0585195740253,-1.3266255740253143
227813_at,-138.45225200000002,135.92008236969022,2.532169630309795
227814_at,-150.93195,151.23041722830425,-0.2984672283042471
227815_at,-109.706576,49.42803605732546,60.27853994267454
227816_at,-157.293188,157.3990602696812,-0.10587226968121399
227817_at,-152.079906,151.479830646483,0.6000753535169849
227818_at,-158.078182,158.3320066696254,-0.25382466962540207
227819_at,-141.74921799999998,143.21785473161336,-1.4686367316133726
227820_at,-121.91412,122.13190810440388,-0.21778810440387986
227821_at,-169.84839499999998,169.25713873791955,0.5912562620804351
227822_at,-179.36648,176.92586249445753,2.4406175055424626
227823_at,-158.62606599999998,158.6941718388452,-0.06810583884521293
227824_at,-140.67844499999998,140.24846170895927,0.4299832910407133
227825_at,-197.26556399999998,198.49820363681854,-1.2326396368185613
227826_s_at,-166.81008400000002,166.32841224549696,0.4816717545030542
227827_at,-160.348484,172.94027672417147,-12.591792724171455
227828_s_at,-184.137931,185.05388275544445,-0.9159517554444392
227829_at,-118.51399099999999,117.71799771679746,0.7959932832025345
227830_at,-181.00438799999998,182.46346481700928,-1.4590768170093042
227831_at,-191.97001799999998,192.27284789068233,-0.30282989068234656
227832_at,-112.408555,115.92363177071141,-3.515076770711403
227833_s_at,-117.928871,123.06373236518688,-5.134861365186879
227834_at,-202.422458,203.9033699375509,-1.4809119375509
227835_at,-187.659226,189.36304036150312,-1.7038143615031345
227836_at,-155.040745,153.0127655000502,2.0279794999497938
227837_at,-82.358034,115.33818673454944,-32.980152734549435
227838_at,-177.70606,177.48187470022114,0.22418529977886692
227839_at,-205.066025,205.17514056057956,-0.10911556057956773
227840_at,-197.11680800000002,196.88329068484765,0.23351731515236906
227841_at,-144.660721,147.48370546958787,-2.8229844695878796
227842_at,-191.1452,191.53605507331864,-0.39085507331864733
227843_at,-170.74361499999998,170.1963956898346,0.5472193101653886
227844_at,-184.60181,188.78886408347864,-4.1870540834786425
227845_s_at,-179.217199,182.06481048226823,-2.847611482268235
227846_at,-99.372429,107.21182398253494,-7.839394982534941
227847_at,-89.567584,96.00315330453407,-6.43556930453407
227848_at,-199.749913,198.10365507112084,1.6462579288791517
227849_at,-140.618535,140.39579504921457,0.22273995078543862
227850_x_at,-188.033641,192.70227972860565,-4.668638728605657
227851_s_at,-165.682797,175.25252770104646,-9.569730701046467
227852_at,-161.443227,161.82638061438212,-0.3831536143821097
227853_at,-110.458735,109.80069509404066,0.6580399059593418
227854_at,-133.322556,133.828760262425,-0.5062042624250012
227855_at,-196.541216,196.50973690262404,0.031479097375950005
227856_at,-157.619596,159.45098681391764,-1.8313908139176363
227857_at,-192.363834,185.11987690036884,7.24395709963116
227858_at,-127.136044,126.95257368502647,0.18347031497353328
227859_at,-191.988471,192.17724093985674,-0.18876993985674062
227860_at,-153.283659,163.05577686656744,-9.772117866567442
227861_at,-193.79241499999998,193.16776473596832,0.6246502640316578
227862_at,-179.46483700000002,185.90458824378703,-6.439751243787015
227863_at,-185.102607,183.81708545006921,1.2855215499307917
227864_s_at,-199.09888,200.27091893261812,-1.1720389326181078
227865_at,-181.937391,186.69570710679744,-4.7583161067974515
227866_at,-107.54514499999999,117.81349755420408,-10.268352554204085
227867_at,-161.42254499999999,160.5025509507617,0.9199940492382837
227868_at,-147.27768400000002,146.11106628305944,1.1666177169405785
227869_at,-96.795171,96.93300499469754,-0.13783399469754443
227870_at,-154.46625500000002,154.01613178511133,0.45012321488869134
227871_at,-47.210702000000005,52.9171284741446,-5.7064264741445925
227872_at,-168.524251,168.6118934158083,-0.08764241580831822
227873_at,-99.85495999999999,99.31113537727633,0.5438246227236618
227874_at,-212.775469,214.6101873813761,-1.8347183813761205
227875_at,-224.346307,212.24419795150467,12.102109048495322
227876_at,-135.09207800000001,134.4638379714864,0.6282400285136021
227877_at,-128.900809,134.87627641419112,-5.975467414191115
227878_s_at,-178.645203,178.46135981972773,0.18384318027227664
227879_at,-178.590311,177.19499221863214,1.3953187813678767
227880_s_at,-203.86946,197.12015437777472,6.749305622225279
227881_s_at,-145.230344,144.74522098848504,0.4851230115149576
227882_at,-179.202898,184.5829056226382,-5.380007622638203
227883_at,-104.203926,107.74765259718757,-3.5437265971875718
227884_at,-121.344824,120.55143410067703,0.7933898993229747
227885_at,-170.739882,170.56198742614117,0.177894573858822
227886_at,-128.940103,137.7103143176613,-8.770211317661307
227887_at,-107.80033600000002,110.25911243565135,-2.4587764356513304
227888_at,-164.043296,164.10748935679837,-0.0641933567983699
227889_at,-169.95610200000002,169.55097922585173,0.4051227741482819
227890_at,-125.26609599999999,125.10264747257064,0.16344852742935245
227891_s_at,-174.022637,172.7812785138797,1.2413584861203049
227892_at,-166.299571,166.43749883714213,-0.13792783714214352
227893_at,-167.655472,167.45896029555345,0.19651170444655008
227894_at,-106.580828,106.83264683071637,-0.251818830716374
227895_at,-181.825476,185.12515597424263,-3.299679974242622
227896_at,-176.166884,176.57217796830915,-0.4052939683091381
227897_at,-193.431061,192.9311038882634,0.49995711173659174
227898_s_at,-156.893384,156.8057748006877,0.08760919931231115
227899_at,-176.088154,174.02163352809524,2.0665204719047665
227900_at,-227.44950899999998,217.45628661077268,9.993222389227299
227901_at,-142.41275,144.09006170882867,-1.6773117088286824
227902_at,-169.643709,168.09994406161064,1.5437649383893586
227903_x_at,-136.132103,140.75774004113455,-4.625637041134553
227904_at,-85.892958,117.27002653768749,-31.377068537687492
227905_s_at,-202.174597,190.4783680625682,11.696228937431812
227906_s_at,-158.233259,162.5016242483846,-4.268365248384583
227907_at,-184.644714,186.0331856771273,-1.3884716771273133
227908_at,-170.670654,172.1978064671597,-1.5271524671596808
227909_at,-144.06880800000002,147.55086720052216,-3.4820592005221442
227910_at,-173.451702,174.72835106041308,-1.2766490604130638
227911_at,-195.391819,200.5116680930116,-5.119849093011595
227912_s_at,-124.720428,124.62234687257262,0.09808112742737762
227913_at,-195.896962,198.92362531424544,-3.0266633142454396
227914_s_at,-187.184683,194.29638289396632,-7.111699893966318
227915_at,-179.220247,184.71298078400113,-5.492733784001132
227916_x_at,-124.923129,131.8752261491396,-6.95209714913959
227917_at,-91.76756999999999,100.46447381734447,-8.696903817344477
227918_s_at,-93.210779,194.77753121769578,-101.56675221769578
227919_at,-164.88543700000002,168.41361895349462,-3.5281819534945953
227920_at,-111.29676699999999,110.49986435599413,0.7969026440058542
227921_at,-174.13531799999998,172.19713447755927,1.9381835224407098
227922_x_at,-223.946927,224.62441634812265,-0.6774893481226627
227923_at,-119.99196699999999,127.03048500343054,-7.0385180034305534
227924_at,-177.875417,180.54452531869777,-2.6691083186977664
227925_at,-181.164751,181.95247345329793,-0.7877224532979312
227926_s_at,-144.177511,144.37681732929406,-0.19930632929404624
227927_at,-124.65293600000001,125.86145766501883,-1.2085216650188215
227928_at,-195.952687,206.86086221102482,-10.908175211024826
227929_at,-179.92986499999998,181.94848894394414,-2.0186239439441636
227930_at,-77.572046,83.71700859622814,-6.14496259622814
227931_at,-65.339191,73.10456577776642,-7.765374777766425
227932_at,-117.718934,117.57315959116791,0.14577440883209647
227933_at,-204.64621699999998,204.6483106012067,-0.0020936012067238607
227934_at,-80.162131,90.14533543994295,-9.983204439942952
227935_s_at,-109.05365800000001,110.13388882298864,-1.080230822988625
227936_at,-147.868278,147.9969144986725,-0.12863649867250615
227937_at,-108.170794,106.98293895748388,1.1878550425161194
227938_s_at,-160.390502,168.48136555826866,-8.090863558268666
227939_s_at,-197.90086200000002,198.24028234386265,-0.33942034386262776
227940_at,-195.048465,195.94706835306434,-0.8986033530643454
227941_at,-100.238025,100.2168136557472,0.02121134425279081
227942_s_at,-134.500227,134.05166997273164,0.44855702726835034
227943_at,-80.422311,110.2584954473901,-29.83618444739011
227944_at,-157.77066000000002,158.38486493199125,-0.6142049319912246
227945_at,-168.70209599999998,168.66075632677686,0.0413396732231206
227946_at,-52.790862,61.05345167243783,-8.262589672437834
227947_at,-122.39848300000001,140.3988520343731,-18.000369034373094
227948_at,-101.893754,112.21883857347329,-10.32508457347329
227949_at,-153.27,155.05948079699007,-1.7894807969900626
227950_at,-152.33564099999998,159.86658626605575,-7.530945266055767
227951_s_at,-132.007553,132.3240430271545,-0.3164900271544866
227952_at,-190.082469,189.31318695459746,0.769282045402548
227953_at,-186.814191,192.06332215254858,-5.2491311525485855
227954_at,-125.679758,134.64227120641885,-8.962513206418848
227955_s_at,-94.332909,129.5242690911198,-35.191360091119805
227956_at,-140.428719,149.45567105904937,-9.026952059049364
227957_at,-158.558107,169.99653421137742,-11.438427211377416
227958_s_at,-143.802001,145.1213737963805,-1.3193727963805202
227959_at,-175.287317,174.74743546704855,0.5398815329514548
227960_s_at,-82.98347700000001,88.06788478617261,-5.084407786172605
227961_at,-163.808588,164.10900930222633,-0.30042130222634
227962_at,-152.827398,153.37421876045855,-0.5468207604585587
227963_at,-189.932481,190.79840586731314,-0.8659248673131401
227964_at,-103.542427,103.81375218012157,-0.2713251801215648
227965_at,-124.319363,128.52201005536193,-4.202647055361936
227966_s_at,-179.425903,179.0407985737825,0.3851044262175094
227967_at,-101.593075,102.24932910622314,-0.6562541062231446
227968_at,-82.751995,92.1064884557598,-9.354493455759808
227969_at,-129.63985300000002,135.15922318320565,-5.519370183205638
227970_at,-105.34571799999999,107.96487736114311,-2.6191593611431188
227971_at,-218.0561,217.49022118842416,0.5658788115758284
227972_at,-81.66470799999999,87.90866646293763,-6.243958462937641
227973_at,-130.45726399999998,132.19303223563054,-1.7357682356305588
227974_at,-179.715993,179.40700510151737,0.3089878984826271
227975_at,-178.798568,179.35178745024928,-0.5532194502492871
227976_at,-193.106145,193.4579189278587,-0.35177392785871575
227977_at,-155.243497,159.6262033527191,-4.3827063527191115
227978_s_at,-223.06309199999998,217.31983634921022,5.743255650789763
227979_at,-79.247661,88.42951722604276,-9.181856226042768
227980_at,-165.02797900000002,173.03691839595,-8.008939395949994
227981_at,-160.297024,167.84740242236708,-7.550378422367089
227982_at,-168.452281,168.59084694239192,-0.13856594239192077
227983_at,-65.525575,74.20336158236994,-8.677786582369933
227984_at,-151.341366,151.24533660685324,0.09602939314675041
227985_at,-181.39503100000002,181.9592166109951,-0.5641856109950822
227986_at,-107.11265900000001,115.74784600211537,-8.635187002115359
227987_at,-98.931161,105.36301755704363,-6.431856557043631
227988_s_at,-205.66321100000002,201.9742432534655,3.68896774653453
227989_at,-165.037169,164.45245949378594,0.5847095062140681
227990_at,-107.142648,116.05561295849317,-8.912964958493177
227991_x_at,-167.140619,167.61135556452945,-0.4707365645294601
227992_s_at,-205.811447,206.46932272707303,-0.6578757270730478
227993_at,-128.996456,127.94782106457984,1.0486349354201536
227994_x_at,-69.78053,79.75724732911806,-9.97671732911806
227995_at,-180.484946,181.60603981338153,-1.1210938133815205
227996_at,-146.243465,148.71388493837426,-2.4704199383742775
227997_at,-153.725394,155.21497037499287,-1.489576374992879
227998_at,-91.988548,130.596695606318,-38.60814760631801
227999_at,-104.629475,103.93959586963004,0.6898791303699596
228000_at,-150.569766,150.2576525395474,0.31211346045259347
228001_at,-116.475654,118.89112315825182,-2.4154691582518097
228002_at,-119.05911299999998,121.14534256426316,-2.086229564263178
228003_at,-118.887429,118.11549404491046,0.7719349550895345
228004_at,-182.52248799999998,194.1854728718315,-11.662984871831526
228005_at,-184.17805,183.4115941360442,0.7664558639558265
228006_at,-89.028979,99.49425402488885,-10.46527502488884
228007_at,-129.732826,137.42357152820546,-7.690745528205468
228008_at,-107.235684,107.10368289653071,0.1320011034692925
228009_x_at,-147.206653,120.88088702618779,26.325765973812196
228010_at,-208.763895,208.40841984374808,0.35547515625191295
228011_at,-188.654098,188.61837164991707,0.03572635008293901
228012_at,-92.918173,93.7034516976827,-0.7852786976826991
228013_at,-127.61501899999999,127.93337217247836,-0.3183531724783677
228014_at,-182.63019,182.8418480169927,-0.2116580169927147
228015_s_at,-186.843635,186.71998394704863,0.12365105295137369
228016_s_at,-160.185443,164.23714911207097,-4.051706112070974
228017_s_at,-197.05101499999998,196.86628642234749,0.18472857765249273
228018_at,-169.599627,168.88488659979342,0.7147404002065798
228019_s_at,-188.775828,187.9629522698075,0.812875730192502
228020_at,-112.021409,113.40967103360448,-1.3882620336044766
228021_at,-177.227941,188.6178585318442,-11.389917531844219
228022_at,-134.592286,134.78417280713109,-0.19188680713108397
228023_x_at,-105.61356599999999,113.49046534805677,-7.8768993480567815
228024_at,-170.502819,170.76980142589778,-0.266982425897794
228025_s_at,-168.166938,177.72918304500848,-9.562245045008495
228026_at,-107.85693700000002,89.82731471306569,18.029622286934327
228027_at,-154.440329,152.77889772336414,1.6614312766358523
228028_at,-189.50921499999998,189.41995499330463,0.08926000669535483
228029_at,-138.95467,136.5270792013901,2.4275907986098844
228030_at,-201.041166,198.31504841162223,2.7261175883777753
228031_at,-151.530819,152.09972610529317,-0.5689071052931638
228032_s_at,-137.201993,136.900507323571,0.30148567642899593
228033_at,-147.09210900000002,149.3540028557038,-2.2618938557037893
228034_x_at,-134.064701,134.31719216214805,-0.2524911621480328
228035_at,-163.719045,172.4859934329441,-8.766948432944105
228036_s_at,-80.194806,83.10877931224616,-2.9139733122461564
228037_at,-114.653475,114.37287343976784,0.28060156023215654
228038_at,-292.080555,292.26556230370585,-0.18500730370584506
228039_at,-73.034962,83.43889807050233,-10.40393607050234
228040_at,-91.773698,99.65572097213287,-7.882022972132873
228041_at,-159.339117,158.72297243775307,0.6161445622469159
228042_at,-158.088774,158.36939890198198,-0.2806249019819802
228043_at,-121.80573899999999,122.22616311839725,-0.4204241183972641
228044_at,-190.359274,190.58646014875242,-0.22718614875242338
228045_at,-183.766196,181.34458529938553,2.4216107006144796
228046_at,-79.345863,89.00465142206377,-9.658788422063779
228047_at,-183.86769099999998,184.62361841398436,-0.7559274139843808
228048_at,-160.239036,166.72242398626386,-6.483387986263864
228049_x_at,-143.024241,145.5269994136176,-2.502758413617613
228050_at,-114.388773,113.73902153235912,0.6497514676408827
228051_at,-177.389271,178.17131923102036,-0.7820482310203545
228052_x_at,-158.002777,166.71469680400153,-8.711919804001525
228053_s_at,-144.96838,144.63317753861472,0.3352024613852791
228054_at,-165.269789,169.80482290268407,-4.535033902684063
228055_at,-164.013484,170.12455125474406,-6.111067254744057
228056_s_at,-195.867279,195.87329111308964,-0.006012113089639115
228057_at,-167.717374,168.85977601327642,-1.1424020132764099
228058_at,-180.926174,182.29243411203385,-1.3662601120338422
228059_x_at,-92.283503,100.36796383892137,-8.084460838921373
228060_at,-177.286503,177.01783970990152,0.26866329009848755
228061_at,-158.46748200000002,159.55550770561143,-1.0880257056114147
228062_at,-199.384637,198.58744655933899,0.7971904406610122
228063_s_at,-162.48638200000002,166.14827485359265,-3.661892853592633
228064_at,-168.507802,167.43026000641933,1.0775419935806667
228065_at,-154.70789399999998,155.29802572608443,-0.5901317260844507
228066_at,-186.240278,185.76409654608398,0.47618145391601274
228067_at,-172.839423,152.11568775999646,20.72373524000355
228068_at,-142.14312900000002,147.246576088401,-5.103447088400998
228069_at,-121.807599,128.87619285821486,-7.068593858214868
228070_at,-50.623667,59.87284247925385,-9.24917547925385
228071_at,-197.41071499999998,194.7904011565225,2.6203138434774758
228072_at,-167.36559499999998,168.36936457019218,-1.0037695701921905
228073_at,-129.259173,129.54471427487914,-0.2855412748791366
228074_at,-128.236777,137.41421949820108,-9.177442498201088
228075_x_at,-104.74065300000001,115.07072859444254,-10.330075594442533
228076_s_at,-186.44264099999998,188.07362739843398,-1.630986398434004
228077_at,-77.694222,109.64184249904378,-31.94762049904378
228078_at,-152.157484,161.73696777872937,-9.579483778729355
228079_at,-160.017232,163.69382621220146,-3.6765942122014508
228080_at,-148.851898,148.92150293573258,-0.06960493573257054
228081_at,-117.91215700000001,116.94391143337856,0.968245566621448
228082_at,-170.017577,168.93015002316253,1.0874269768374631
228083_at,-177.79193899999999,181.6704249685602,-3.878485968560227
228084_at,-149.911248,153.57911400269344,-3.6678660026934438
228085_at,-186.042246,186.60930278794802,-0.5670567879480188
228086_at,-209.61513100000002,209.96815888956746,-0.3530278895674428
228087_at,-110.898532,109.84863150169139,1.0499004983086166
228088_at,-141.07231299999998,148.93191148900306,-7.859598489003076
228089_x_at,-146.619673,146.5013077163373,0.11836528366271182
228090_at,-155.62421799999998,155.42115868246168,0.20305931753830464
228091_at,-105.30017,105.2838897158632,0.016280284136797718
228092_at,-163.97388,162.8456069985484,1.1282730014516176
228093_at,-188.58532399999999,189.7316910749392,-1.1463670749392065
228094_at,-182.6785,182.79513919721037,-0.11663919721036109
228095_at,-115.872724,120.5278459101956,-4.655121910195589
228096_at,-197.190754,200.5754325444847,-3.3846785444847
228097_at,-197.617401,194.91365403947128,2.7037469605287185
228098_s_at,-145.835848,154.3378233659628,-8.501975365962807
228099_at,-102.87589799999999,106.63353255737808,-3.7576345573780827
228100_at,-171.178935,170.8103998964077,0.3685351035923077
228101_at,-194.527289,194.25432022617824,0.2729687738217592
228102_at,-150.968819,160.7952924934767,-9.826473493476698
228103_s_at,-194.230612,194.64972884720012,-0.4191168472001152
228104_at,-179.542959,179.39278388582693,0.1501751141730665
228105_at,-98.770002,101.47365645821299,-2.7036544582129807
228106_at,-115.707571,119.3606677604606,-3.653096760460599
228107_at,-180.733553,179.92391560707793,0.8096373929220704
228108_at,-189.48433500000002,190.10208403735658,-0.6177490373565604
228109_at,-150.964753,150.268576510666,0.6961764893339932
228110_x_at,-173.041122,178.78953948100985,-5.748417481009852
228111_s_at,-194.310577,193.71074001782634,0.599836982173656
228112_at,-169.069477,169.01765352321485,0.05182347678515953
228113_at,-168.790742,167.52690284192255,1.2638391580774453
228114_x_at,-124.91851899999999,125.41136676043577,-0.4928477604357795
228115_at,-139.55263300000001,139.94526332636113,-0.3926303263611146
228116_at,-147.70020300000002,147.53643242698817,0.1637705730118455
228117_at,-172.896735,178.41791883166943,-5.521183831669418
228118_x_at,-141.54640600000002,141.01522305195317,0.5311829480468475
228119_at,-140.31524,139.7364767691134,0.5787632308865795
228120_at,-165.622861,164.26446601401364,1.358394985986365
228121_at,-124.79000900000001,135.83881532836756,-11.048806328367547
228122_at,-149.282848,148.30639722066502,0.9764507793349821
228123_s_at,-165.556325,165.38017748450648,0.17614751549351126
228124_at,-126.236469,127.24997415172086,-1.0135051517208638
228125_at,-135.329693,138.0010589593826,-2.671365959382598
228126_x_at,-173.41714199999998,173.88397311272143,-0.46683111272145084
228127_at,-156.55914199999998,164.99520416897874,-8.436062168978765
228128_x_at,-209.832522,213.64172115845608,-3.8091991584560674
228129_at,-93.88714300000001,96.39416006454333,-2.5070170645433194
228130_at,-65.633829,64.6349986223112,0.9988303776888046
228131_at,-91.143856,95.07781446223736,-3.9339584622373565
228132_at,-187.834721,186.6313205574594,1.2034004425406124
228133_s_at,-194.281242,193.81869765203712,0.4625443479628757
228134_at,-179.446779,179.6222473505561,-0.1754683505561161
228135_at,-95.42311,102.46806959066743,-7.044959590667432
228136_s_at,-140.422604,140.25656795202093,0.16603604797907678
228137_s_at,-171.08098,170.6232612474921,0.45771875250790117
228138_at,-162.735759,162.58614786188838,0.14961113811162363
228139_at,-192.933165,193.2103306958498,-0.27716569584978856
228140_s_at,-128.280144,128.7154711316856,-0.43532713168559667
228141_at,-162.08959099999998,168.75346116570387,-6.663870165703884
228142_at,-159.594105,158.1823607242532,1.4117442757468268
228143_at,-122.035969,121.59050011754057,0.44546888245942284
228144_at,-182.387784,182.28590263526104,0.10188136473897202
228145_s_at,-201.833831,200.8417335450192,0.9920974549808079
228146_at,-202.966451,204.51639665909917,-1.5499456590991656
228147_at,-102.19244499999999,112.22710288137492,-10.034657881374926
228148_at,-159.037401,157.53546795553268,1.5019330444673074
228149_at,-153.32001100000002,152.42200142373295,0.8980095762670715
228150_at,-132.460801,132.044425449824,0.4163755501760136
228151_at,-64.449241,74.63216365751879,-10.182922657518787
228152_s_at,-157.020847,156.66261950734275,0.3582274926572495
228153_at,-84.344962,115.35612422579422,-31.011162225794223
228154_at,-175.42366,174.42623014611974,0.997429853880277
228155_at,-145.21736299999998,155.07403813899194,-9.85667513899196
228156_at,-109.21723100000001,112.70683834495024,-3.4896073449502296
228157_at,-104.36148399999999,108.27897402358008,-3.9174900235800862
228158_at,-123.856936,129.21820860099015,-5.361272600990148
228159_at,-78.777463,71.52027552871633,7.257187471283672
228160_at,-102.456722,101.96468245788476,0.4920395421152364
228161_at,-189.241415,197.42134382784872,-8.179928827848727
228162_at,-123.60951100000001,123.45209530450317,0.15741569549683732
228163_at,-168.552049,168.84366894437952,-0.2916199443795051
228164_at,-171.408764,170.37729364606417,1.0314703539358163
228165_at,-190.375523,191.44720029992527,-1.071677299925284
228166_at,-147.53758,156.85503136028527,-9.317451360285276
228167_at,-148.130192,145.67599434007255,2.454197659927445
228168_at,-169.061837,177.56124578281194,-8.49940878281194
228169_s_at,-174.513312,180.21382339670777,-5.700511396707753
228170_at,-191.563609,192.72279082899098,-1.1591818289909668
228171_s_at,-98.18474,97.92547666019414,0.25926333980586946
228172_at,-177.72384399999999,176.58909783942764,1.1347461605723481
228173_at,-73.901527,78.13248272948657,-4.230955729486567
228174_at,-79.71143199999999,89.81607202374657,-10.104640023746583
228175_at,-156.34936399999998,157.32507702703222,-0.975713027032242
228176_at,-167.453774,168.01654274820208,-0.5627687482020747
228177_at,-164.257804,171.02559591626675,-6.767791916266759
228178_s_at,-164.768603,165.8087292625761,-1.0401262625760808
228179_at,-142.058967,148.3150263619374,-6.256059361937417
228180_at,-158.226856,158.4472969395063,-0.22044093950628962
228181_at,-187.441963,187.71388022439425,-0.27191722439425803
228182_at,-185.871869,185.86194740400273,0.009921595997269606
228183_s_at,-55.001952,64.03463181970434,-9.032679819704342
228184_at,-187.265385,186.12942700037215,1.1359579996278626
228185_at,-125.563891,124.89065281522633,0.6732381847736661
228186_s_at,-209.63478600000002,209.6036902947915,0.031095705208514346
228187_at,-140.49193799999998,140.97287560381594,-0.48093760381595985
228188_at,-123.43061399999999,123.89237226288954,-0.46175826288954624
228189_at,-126.495457,127.63605951472259,-1.1406025147225876
228190_at,-166.84708700000002,167.36141173981792,-0.5143247398179085
228191_at,-114.459134,109.57161716280315,4.887516837196856
228192_at,-203.80026999999998,203.6603737382824,0.13989626171758118
228193_s_at,-175.50526000000002,174.60729526100585,0.8979647389941761
228194_s_at,-211.242719,214.73888664865157,-3.4961676486515785
228195_at,-177.32843,176.12297311143067,1.20545688856933
228196_s_at,-126.706824,127.0613575151051,-0.35453351510510345
228197_at,-130.98309799999998,130.69730843840122,0.28578956159876157
228198_s_at,-92.157488,91.05984338095571,1.0976446190442886
228199_at,-174.696222,173.98892934082355,0.7072926591764599
228200_at,-164.915005,163.99738407678237,0.9176209232176404
228201_at,-149.646761,150.61747520436995,-0.9707142043699548
228202_at,-138.53559199999998,183.5392376101752,-45.00364561017523
228203_at,-115.127278,116.84732915596314,-1.7200511559631337
228204_at,-134.679362,135.81580213763223,-1.1364401376322348
228205_at,-143.429834,143.29293723852737,0.1368967614726273
228206_at,-151.077382,150.93201952834502,0.14536247165497684
228207_at,-136.417565,138.7990375250092,-2.381472525009201
228208_x_at,-153.352669,151.5393832963863,1.8132857036137011
228209_at,-89.864429,100.42117711033423,-10.556748110334226
228210_at,-174.129298,173.85526770012007,0.2740302998799393
228211_at,-169.711267,169.51327135575272,0.19799564424727123
228212_at,-119.74446999999999,119.98752535911275,-0.2430553591127591
228213_at,-209.880621,210.18338987584568,-0.3027688758456861
228214_at,-190.159451,189.82447527450893,0.3349757254910628
228215_at,-162.50599499999998,172.3788471355856,-9.872852135585617
228216_at,-179.949456,180.61274224552557,-0.663286245525569
228217_s_at,-127.31733100000001,132.09228570606132,-4.774954706061308
228218_at,-176.335005,176.954781189497,-0.6197761894970029
228219_s_at,-148.479687,145.90628155276693,2.5734054472330854
228220_at,-154.83918799999998,139.39200650351492,15.447181496485058
228221_at,-184.147405,184.8518041162374,-0.704399116237397
228222_at,-104.924472,107.88487336402065,-2.9604013640206546
228223_at,-170.96631299999999,173.47406655713058,-2.5077535571305987
228224_at,-174.623861,174.37705681696056,0.24680418303944407
228225_at,-137.03548999999998,138.6676050930242,-1.6321150930242254
228226_s_at,-96.415752,95.88894091050543,0.5268110894945721
228227_at,-148.812033,151.76537540424079,-2.9533424042407717
228228_at,-120.43146000000002,121.94431772627604,-1.5128577262760246
228229_at,-179.35603899999998,179.06147434578878,0.29456465421120015
228230_at,-180.744857,181.58767339114965,-0.842816391149654
228231_at,-182.776263,182.49691434695387,0.279348653046128
228232_s_at,-187.884277,190.22039799832248,-2.3361209983224853
228233_at,-166.89496200000002,172.62366044353965,-5.728698443539628
228234_at,-86.726528,88.83214218695794,-2.1056141869579363
228235_at,-169.99395900000002,170.1450408035871,-0.15108180358708978
228236_at,-151.497696,152.17134471975865,-0.6736487197586598
228237_at,-216.686718,216.39010903185078,0.2966089681492292
228238_at,-95.675313,103.55741883323415,-7.882105833234149
228239_at,-88.654601,94.34306223595526,-5.688461235955259
228240_at,-84.070707,89.3935243132694,-5.322817313269397
228241_at,-188.568265,196.5957677413857,-8.027502741385717
228242_at,-145.861749,146.01128547530206,-0.14953647530205672
228243_at,-198.157391,198.45968022922824,-0.30228922922825063
228244_at,-186.063742,186.40888244193687,-0.3451404419368771
228245_s_at,-145.473545,154.57065895344718,-9.097113953447177
228246_s_at,-181.457497,189.02568259094087,-7.568185590940885
228247_at,-82.459378,116.22591630626805,-33.766538306268046
228248_at,-88.464774,88.76762510252053,-0.3028511025205205
228249_at,-155.224062,155.90758624877867,-0.6835242487786672
228250_at,-180.030116,179.59014072440849,0.4399752755915074
228251_at,-162.118054,162.9051318290575,-0.7870778290574947
228252_at,-172.89279299999998,172.10892317130575,0.783869828694236
228253_at,-124.349313,124.55720966501707,-0.20789666501707416
228254_at,-144.213524,143.71904798704418,0.494476012955829
