cell_id	cluster	umap_x	umap_y
2768	3	-3.83468	5.27593
2769	3	-0.259699	3.82618
2770	6	14.5819	13.229
2771	3	0.654439	5.10354
2772	3	1.70252	3.31895
2773	1	1.17295	8.7795
2774	0	-7.70489	8.45007
2775	4	4.29761	7.36385
2776	3	0.179556	4.61437
2777	6	15.2253	13.4415
2778	1	0.501637	6.51196
2779	0	-7.46368	9.72421
2780	0	-3.93941	9.37249
2781	0	-2.07725	11.6127
2782	5	-0.923916	12.2262
2783	2	-2.74075	10.3072
2784	4	5.82358	7.68224
2785	0	-4.17167	6.21786
2786	2	0.577333	7.98944
2787	2	-0.211016	7.28922
2788	0	-4.23016	10.1722
2789	3	0.284141	4.15058
2790	5	2.01914	13.8316
2791	1	2.29848	6.98803
2792	7	4.45981	13.0355
2793	2	-2.20758	10.3876
2794	5	0.897128	11.7711
2795	4	5.01083	6.6784
2796	4	4.17197	6.58148
2797	6	14.7475	12.9627
2798	0	-7.04328	9.67114
2799	6	13.7107	14.0514
2800	1	1.72501	7.77249
2801	0	-1.51413	11.9095
2802	6	14.2947	13.4404
2803	2	-0.925145	6.57406
2804	3	-2.00162	4.96741
2805	6	13.9583	13.2923
2806	0	-6.33165	9.87319
2807	7	3.92475	13.0469
2808	2	-0.542574	7.61599
2809	7	3.03847	13.0547
2810	2	-1.46437	10.2462
2811	4	4.9269	7.72282
2812	3	-0.923836	3.34722
2813	4	6.29333	8.70072
2814	3	-3.44431	4.87228
2815	0	-4.54762	6.40432
2816	6	14.1368	13.2013
2817	3	-0.390796	3.60739
2818	0	-4.7424	10.872
2819	4	3.59164	6.61495
2820	4	5.64586	7.44198
2821	6	13.8263	12.7612
2822	2	-2.73687	9.48282
2823	4	4.01806	6.26096
2824	4	5.60671	9.50803
2825	3	-3.05221	5.02385
2826	7	4.56158	12.9096
2827	3	-0.0866731	4.31166
2828	3	-0.504342	4.13313
2829	3	-0.337221	5.65063
2830	10	-3.74306	6.77232
2831	4	6.32606	7.75215
2832	4	6.31116	7.99068
2833	5	-0.0360051	12.0626
2834	5	3.79092	10.3117
2835	4	5.46029	6.20126
2836	0	-6.53563	9.74063
2837	4	6.19183	7.81847
2838	4	4.52401	9.04222
2839	5	-0.0350672	12.7803
2840	3	-3.11763	4.56432
2841	0	-5.17352	8.02348
2842	4	6.39022	5.68929
2843	4	6.3997	6.34137
2844	5	-0.61037	12.6484
2845	7	4.60187	13.1768
2846	3	0.262356	4.00589
2847	4	6.30147	6.50022
2848	1	0.245432	6.25834
2849	9	-6.06514	5.74305
2850	3	-3.16856	4.77875
2851	4	4.45354	6.90267
2852	1	0.908765	9.02242
2853	0	-7.2142	9.91549
2854	7	3.98517	13.5678
2855	1	-0.497657	6.99376
2856	9	-5.87538	5.51982
2857	6	14.8577	13.281
2858	0	-6.71368	9.83706
2859	5	0.517442	12.5639
2860	0	-6.70499	10.3494
2861	3	0.260251	5.55183
2862	7	4.06407	13.3474
2863	3	-3.09176	6.12872
2864	6	14.6616	13.6011
2865	5	-1.35389	11.8062
2866	9	-3.77951	5.1064
2867	0	-3.83641	7.20166
2868	4	4.68087	9.62144
2869	1	1.21907	5.63574
2870	6	13.5908	13.0714
2871	1	2.82412	7.81406
2872	4	3.7718	7.08903
2873	7	3.04498	8.50998
2874	5	0.891228	12.1145
2875	1	-0.0380554	6.40809
2876	2	-2.68899	10.0426
2877	9	-5.2992	5.37495
2878	0	-1.99476	11.4983
2879	4	4.69386	6.72458
2880	2	-1.33286	6.39631
2881	4	5.1461	6.27571
2882	2	-1.34356	7.13907
2883	1	1.81131	8.92228
2884	9	-5.60341	5.28844
2885	0	-3.62688	11.0959
2886	5	1.14232	13.05
2887	5	2.49469	12.3099
2888	0	-3.48116	10.3039
2889	3	-0.303541	4.29242
2890	3	-0.933405	5.14688
2891	1	1.22897	7.24126
2892	4	5.41312	7.51977
2893	7	3.97652	13.4287
2894	5	-0.649037	12.5393
2895	0	-4.5314	11.1061
2896	4	5.99594	8.02223
2897	9	-5.56897	5.82866
2898	0	-7.82292	9.33596
2899	3	0.248208	5.52017
2900	0	-7.65645	9.26974
2901	1	1.96698	9.38711
2902	5	0.172313	12.5776
2903	4	4.09858	4.86391
2904	1	2.43003	9.5121
2905	6	14.9993	12.7573
2906	5	1.09811	12.9491
2907	3	-2.33054	4.40243
2908	4	5.58185	6.4154
2909	4	5.57983	6.1596
2910	9	-5.84898	5.84355
2911	5	-0.104213	12.3335
2912	4	4.81962	6.98683
2913	2	-0.886845	9.63361
2914	10	-2.71893	6.58864
2915	2	-3.05449	9.70769
2916	3	0.569193	4.98263
2917	3	1.82934	3.2285
2918	0	-3.89785	9.58223
2919	7	3.12798	12.7145
2920	6	14.1246	12.9594
2921	4	4.3657	8.43487
2922	0	-5.52468	7.63306
2923	0	-1.60019	11.2722
2924	0	-4.19976	10.9704
2925	5	2.02729	11.8647
2926	6	14.6385	12.5896
2927	2	-1.90475	9.68548
2928	4	6.04643	8.68612
2929	4	3.99111	4.95567
2930	2	-2.27439	10.5926
2931	3	-0.10073	5.56608
2932	0	-7.38778	9.52761
2933	3	-0.284117	5.7794
2934	0	-7.93616	8.42213
2935	3	-2.87987	6.24095
2936	1	0.330627	6.37258
2937	9	-4.5437	5.28839
2938	10	-3.88946	6.7276
2939	3	-0.397874	3.92371
2940	2	-1.12132	6.94626
2941	3	-0.154926	3.31497
2942	9	-4.76491	5.06823
2943	2	0.0521458	7.80347
2944	2	-2.47985	7.89917
2945	6	14.2935	12.6697
2946	6	15.0794	13.9442
2947	0	-2.4129	11.3178
2948	5	1.04627	12.826
2949	3	-0.969398	5.04081
2950	0	-3.61588	9.58699
2951	10	-2.55745	6.28668
2952	1	1.58101	5.24096
2953	0	-2.61308	11.325
2954	4	5.93482	7.6911
2955	3	-0.012424	4.22017
2956	7	4.97195	11.495
2957	2	-1.82668	8.62775
2958	5	2.81308	13.6205
2959	1	0.567348	7.95622
2960	1	2.55486	6.15157
2961	2	-3.05691	7.55037
2962	0	-4.01344	8.60385
2963	4	5.34545	7.1043
2964	0	-4.78847	6.79185
2965	6	14.9486	13.8418
2966	2	-0.611992	7.26571
2967	1	2.03417	9.2613
2968	0	-4.54521	8.20309
2969	4	5.50128	7.41667
2970	1	1.26215	8.9392
2971	1	0.891798	6.9222
2972	2	0.517074	9.23706
2973	7	3.04966	10.8943
2974	3	-1.61025	5.43925
2975	6	15.313	13.1322
2976	1	0.641299	8.05069
2977	0	-3.52349	8.69667
2978	1	1.8298	8.67854
2979	0	-1.57404	11.1589
2980	7	3.94864	11.4447
2981	1	1.25539	7.40093
2982	1	1.80347	4.88083
2983	6	15.413	12.7717
2984	4	4.95667	9.14663
2985	1	1.61178	6.51298
2986	10	-3.51255	7.00202
2987	0	-5.7084	9.29043
2988	7	2.18851	11.9198
2989	1	2.05607	8.18398
2990	4	5.13488	6.98912
2991	3	0.0244967	3.31777
2992	0	-6.56839	8.26775
2993	3	0.424857	3.99878
2994	0	-6.6055	8.00065
2995	5	1.67056	10.5178
2996	0	-6.8799	8.20771
2997	1	-0.0543426	6.34929
2998	4	5.03557	7.91801
2999	1	0.752264	8.80782
3000	1	0.93041	7.26611
3001	2	-1.19553	9.60177
3002	0	-6.2225	8.36773
3003	5	0.193806	11.1316
3004	4	4.03712	7.04839
3005	0	-4.15786	9.54503
3006	2	-2.25003	8.75565
3007	5	2.0193	10.7504
3008	1	1.06354	6.79637
3009	0	-6.02221	8.14355
3010	0	-7.0687	8.14748
3011	1	1.23481	8.44438
3012	1	1.95488	8.88599
3013	1	0.104287	7.48395
3014	1	1.3937	8.33812
3015	0	-6.26846	8.76329
3016	0	-6.15403	8.92133
3017	1	2.47181	6.35437
3018	7	5.091	11.654
3019	5	2.12927	11.4088
3020	1	1.48721	9.38646
3021	7	4.8475	11.198
3022	0	-5.59127	9.16144
3023	7	3.63832	10.8813
3024	6	15.5707	12.7746
3025	0	-3.00161	8.59026
3026	2	0.400948	7.95083
3027	1	0.896932	8.61948
3028	1	1.13992	6.93446
3029	4	5.74008	8.14619
3030	1	0.756119	8.01498
3031	7	5.04309	11.5074
3032	2	-3.35911	7.32353
3033	4	3.68844	8.35118
3034	4	4.83799	7.25324
3035	1	0.479767	6.7123
3036	4	4.32767	6.76442
3037	4	4.72871	9.65919
3038	0	-3.55895	8.95253
3039	5	0.335522	10.4976
3040	2	0.169127	8.23772
3041	0	-6.68844	8.40624
3042	2	-2.9374	9.28838
3043	2	-3.18414	7.96317
3044	0	-7.55552	8.31237
3045	0	-7.83488	7.61283
3046	5	2.80715	13.4146
3047	1	2.79536	7.05486
3048	2	-0.717528	8.17923
3049	3	1.19425	4.88688
3050	7	3.97439	12.3182
3051	0	-3.23414	7.94374
3052	1	2.3794	6.16756
3053	1	0.948313	8.50143
3054	2	0.404783	8.76871
3055	1	2.09675	6.20698
3056	6	14.9241	13.7827
3057	1	2.74286	9.61732
3058	1	0.935597	6.5258
3059	7	3.23584	10.3658
3060	0	-7.97781	7.71886
3061	1	1.24311	7.09783
3062	7	4.52596	11.3591
3063	6	12.4106	12.4329
3064	6	15.2592	12.969
3065	1	1.68052	8.54044
3066	3	-0.8609	5.84884
3067	6	14.8836	13.3442
3068	5	2.72686	13.2006
3069	1	0.974277	8.18751
3070	4	3.38346	9.89804
3071	1	0.555863	6.27676
3072	1	1.08236	9.61587
3073	7	4.29074	12.3122
3074	3	-0.875802	3.67985
3075	7	2.30646	12.11
3076	2	-1.45468	7.81047
3077	0	-5.07176	7.96493
3078	2	0.472859	8.24261
3079	1	0.633023	8.34639
3080	7	4.03279	11.5145
3081	0	-6.13055	9.22523
3082	0	-7.80532	7.85525
3083	2	-1.24939	6.86712
3084	0	-4.54757	7.06287
3085	6	15.3516	13.0743
3086	1	0.68704	6.11571
3087	0	-4.1889	9.52068
3088	9	-4.68961	5.36476
3089	4	4.21799	6.62149
3090	1	1.67672	6.23964
3091	2	-0.767707	9.25498
3092	1	1.66242	6.99237
3093	0	-3.29756	9.38052
3094	0	-6.12485	8.22633
3095	5	-0.132779	11.3158
3096	0	-4.65737	9.48806
3097	1	2.9587	7.85488
3098	1	0.891688	8.43389
3099	1	1.04214	8.44968
3100	1	1.61641	6.27354
3101	0	-5.03221	8.75173
3102	2	-2.94504	8.18371
3103	1	1.0041	8.76087
3104	6	14.9551	12.4774
3105	0	-3.76313	6.34763
3106	4	5.65513	7.76477
3107	1	0.870216	6.80768
3108	4	6.4779	6.57644
3109	7	4.64293	11.1699
3110	2	-2.43719	7.34102
3111	4	4.28183	5.8407
3112	1	1.89973	5.07793
3113	2	-2.62546	9.931
3114	2	-1.92481	9.5319
3115	2	0.843978	10.0057
3116	7	4.34743	10.8989
3117	1	1.19357	8.27857
3118	4	5.32949	7.07875
3119	0	-4.69296	8.24565
3120	7	4.58554	11.2964
3121	2	-0.815381	7.15304
3122	6	12.2717	12.2818
3123	2	-2.48166	9.32317
3124	6	15.5568	13.5498
3125	2	0.492671	7.68792
3126	6	12.3035	12.3931
3127	2	0.352399	9.02342
3128	1	1.06655	8.61339
3129	1	1.79597	9.42153
3130	1	1.78962	8.97428
3131	4	4.7016	7.398
3132	1	-0.384123	6.29547
3133	2	0.878408	9.4073
3134	5	-1.70674	10.9109
3135	1	0.391337	7.83639
3136	0	-7.57582	7.91755
3137	7	2.97272	11.3383
3138	3	-0.933965	3.36831
3139	4	5.98772	8.2165
3140	1	0.637173	7.23771
3141	2	-1.40186	8.23141
3142	0	-6.87534	8.45519
3143	7	2.00172	10.9196
3144	5	0.888587	10.4964
3145	0	-3.5199	10.4206
3146	1	1.67519	9.56188
3147	2	-0.66972	7.25137
3148	4	5.08858	7.83213
3149	4	5.33353	8.49749
3150	1	2.1902	7.0293
3151	7	4.71692	11.777
3152	2	-0.0924498	7.92102
3153	4	3.44862	7.98046
3154	2	-0.877546	9.18048
3155	6	13.7776	14.2487
3156	4	3.51384	8.83463
3157	2	-0.229044	7.38377
3158	7	3.11684	10.7735
3159	1	2.56193	6.59343
3160	1	2.29896	6.90178
3161	1	2.43705	9.4597
3162	1	0.915134	7.23204
3163	1	0.901903	8.41645
3164	1	0.373199	6.34914
3165	1	2.41736	6.58188
3166	0	-4.70943	9.43099
3167	7	2.98219	11.5636
3168	7	2.94716	11.8961
3169	5	0.877358	11.04
3170	1	0.829101	6.14897
3171	1	0.987267	9.23359
3172	0	-6.99262	8.57695
3173	0	-3.5858	7.98269
3174	4	4.62551	8.24977
3175	4	5.08169	5.05714
3176	2	-1.25724	8.79875
3177	1	1.92268	8.2527
3178	4	4.34211	7.5897
3179	1	0.766686	6.69016
3180	1	1.48714	7.54688
3181	7	4.79905	11.5458
3182	0	-4.22076	9.37889
3183	2	-2.18968	9.11117
3184	2	-1.61815	6.32851
3185	0	-5.99238	7.41605
3186	4	5.0669	8.26051
3187	0	-4.35102	7.73819
3188	6	14.6291	13.9994
3189	0	-3.64626	6.42624
3190	0	-6.9946	8.0877
3191	9	-5.18548	5.73102
3192	1	1.76918	8.88378
3193	4	5.0096	8.12015
3194	0	-5.7533	9.31247
3195	4	5.37586	8.24511
3196	6	15.5674	13.7426
3197	1	0.501926	8.47927
3198	5	1.96807	10.9295
3199	3	-2.87153	4.10769
3200	2	-2.88997	8.35279
3201	4	5.4545	7.64649
3202	5	1.147	11.1496
3203	2	-3.27127	8.91037
3204	1	2.6247	7.70054
3205	0	-6.83003	7.97848
3206	5	-0.965256	10.9115
3207	2	-1.26171	10.0445
3208	2	-1.81366	9.38
3209	2	0.42118	8.69967
3210	6	13.9113	13.0581
3211	0	-6.38463	9.17665
3212	1	2.69006	6.93775
3213	0	-4.97316	9.4337
3214	0	-4.45269	9.09694
3215	1	1.45188	7.97013
3216	4	4.05928	7.47475
3217	0	-3.35862	8.88192
3218	4	3.90672	10.056
3219	4	5.45855	7.56361
3220	0	-5.69411	8.76826
3221	2	-0.672148	7.66135
3222	0	-3.58953	9.86341
3223	1	1.01396	7.60309
3224	7	2.70665	11.0399
3225	3	0.106706	3.02742
3226	7	4.96671	12.1314
3227	1	1.9624	8.71031
3228	1	2.53947	5.65909
3229	1	2.26054	6.44889
3230	7	5.19564	11.741
3231	3	1.88684	4.35765
3232	0	-7.52307	7.50119
3233	7	2.88354	10.4704
3234	4	5.11389	8.34491
3235	4	3.24087	6.66391
3236	2	0.0684482	9.5983
3237	0	-5.07367	9.29025
3238	3	0.575654	3.66288
3239	7	4.20476	11.1694
3240	1	0.967794	5.72204
3241	1	1.79761	9.3267
3242	3	0.843304	3.54294
3243	2	-2.60339	9.63158
3244	2	0.207132	9.49408
3245	5	-0.93447	10.6014
3246	0	-4.01264	7.81851
3247	7	1.80405	10.4797
3248	1	0.259922	7.36798
3249	4	3.73089	7.56384
3250	2	-2.97221	9.21747
3251	6	14.367	13.065
3252	4	4.05387	10.1155
3253	1	0.156076	6.28406
3254	2	-1.11341	8.08765
3255	2	-1.59664	8.0902
3256	1	1.35497	7.18949
3257	5	1.42224	12.7288
3258	4	3.52673	7.66256
3259	1	1.64942	7.0142
3260	2	-0.746949	8.7872
3261	3	1.88716	4.73673
3262	0	-3.10241	10.3372
3263	2	-1.23858	9.03094
3264	4	5.41145	7.34278
3265	2	-2.76839	7.33911
3266	6	13.746	13.2306
3267	0	-7.16287	8.35734
3268	2	-1.59466	10.1589
3269	1	1.45121	4.73341
3270	7	3.94626	11.5504
3271	1	1.74009	7.04716
3272	5	2.74067	13.6039
3273	2	-0.803229	8.13134
3274	4	5.39731	7.01735
3275	1	2.15095	9.32761
3276	6	12.6868	12.5889
3277	0	-3.05847	8.29886
3278	4	5.08077	7.91585
3279	0	-7.19227	8.50323
3280	5	-0.50552	11.2045
3281	0	-6.47628	8.48914
3282	2	-1.83608	10.1402
3283	7	3.6841	11.7075
3284	1	2.21517	6.82885
3285	0	-3.50459	9.55437
3286	5	2.46242	12.9281
3287	1	2.28653	7.20272
3288	1	1.52364	7.35112
3289	0	-3.44865	6.89553
3290	1	1.88057	7.23979
3291	3	-0.178871	4.73457
3292	1	1.14525	7.05775
3293	0	-7.12664	8.64796
3294	4	4.55765	6.79393
3295	7	3.08507	12.4669
3296	4	6.05899	8.90855
3297	4	5.62595	8.51114
3298	6	14.297	12.9332
3299	7	3.71152	12.0698
3300	7	2.99913	11.6308
3301	1	2.01449	5.45151
3302	7	4.5654	11.0016
3303	2	-3.2199	7.43543
3304	1	0.92293	7.46632
3305	2	-0.963335	8.9194
3306	2	-2.92872	7.5712
3307	7	3.42466	11.1067
3308	0	-6.61426	8.31301
3309	2	-0.0666018	10.1676
3310	0	-6.5018	8.11658
3311	7	3.46153	11.6654
3312	2	-0.448336	8.16971
3313	0	-5.34068	7.25162
3314	1	2.12165	6.96717
3315	5	2.51693	13.1659
3316	0	-6.92534	8.23174
3317	7	5.07186	11.6102
3318	1	1.7572	8.28179
3319	7	4.64889	11.8761
3320	7	4.07565	12.0883
3321	2	-0.541735	9.87177
3322	0	-3.62583	9.21354
3323	3	-0.029982	5.25441
3324	1	2.92515	7.17791
3325	7	3.50174	12.015
3326	0	-6.55469	8.23738
3327	6	15.0396	12.5355
3328	2	-2.61617	7.60642
3329	0	-4.61955	8.19946
3330	5	-0.2347	10.8777
3331	7	4.47169	11.041
3332	3	0.798792	5.07531
3333	0	-5.39827	6.99803
3334	7	3.48996	10.3329
3335	2	-1.31122	9.10906
3336	5	0.986185	11.3258
3337	0	-6.46699	8.95302
3338	1	1.83139	7.18507
3339	2	-0.00292802	9.35536
3340	5	0.860387	11.2152
3341	0	-6.90015	8.94988
3342	5	2.85971	12.9672
3343	2	-0.180303	8.14755
3344	5	0.111112	10.5491
3345	0	-4.55627	7.85526
3346	0	-4.90529	7.68284
3347	6	13.8922	12.6574
3348	2	-0.426728	8.41081
3349	1	1.056	6.43878
3350	1	1.78797	5.82216
3351	1	0.849703	9.02115
3352	0	-6.58176	8.23991
3353	1	0.467296	5.87933
3354	4	5.25052	7.03929
3355	7	3.99003	10.5102
3356	7	3.505	11.7569
3357	7	4.11524	11.3251
3358	0	-5.71538	9.11038
3359	2	-3.07363	7.31386
3360	1	1.00423	7.09622
3361	6	15.5457	13.1759
3362	3	-0.89337	3.48015
3363	1	1.88341	5.8581
3364	0	-5.20085	8.99766
3365	1	0.507231	7.96566
3366	1	2.2924	7.51927
3367	3	-1.15585	4.70013
3368	1	2.46055	6.64052
3369	1	2.04235	8.73742
3370	1	0.750174	5.68212
3371	1	1.85005	5.89328
3372	0	-3.26167	8.54655
3373	1	0.40957	8.77478
3374	2	-2.60553	9.72476
3375	0	-8.13464	8.90236
3376	0	-4.11082	6.89016
3377	0	-5.48302	9.4002
3378	7	4.71087	11.6568
3379	7	2.06883	10.8827
3380	2	-1.54764	8.1236
3381	1	2.32934	6.78265
3382	0	-3.4175	8.03018
3383	1	0.163479	7.76634
3384	0	-6.18687	7.67409
3385	2	-2.37219	9.81662
3386	0	-5.00603	8.80805
3387	7	2.75552	12.4316
3388	5	-0.439336	11.2119
3389	2	0.133608	7.3376
3390	2	-1.5119	7.29809
3391	5	2.79657	13.2664
3392	0	-6.58118	8.77334
3393	5	1.80587	10.8241
3394	5	0.300944	11.2679
3395	0	-7.81061	7.73118
3396	0	-4.20487	8.14299
3397	2	-1.19996	7.76155
3398	1	2.10738	5.00698
3399	4	5.28869	9.36356
3400	1	1.74419	8.38702
3401	0	-4.9518	9.29368
3402	3	-3.53124	5.84838
3403	0	-6.30684	8.03404
3404	6	15.1611	12.7057
3405	2	0.462716	7.81486
3406	0	-5.55194	6.90746
3407	2	-1.13159	8.94721
3408	3	-0.600347	5.87891
3409	0	-5.24638	9.21625
3410	4	4.32071	8.34301
3411	7	3.5865	12.1313
3412	5	2.37841	13.6295
3413	0	-4.72449	9.21715
3414	4	4.64264	10.1105
3415	5	1.56971	10.9552
3416	0	-5.51746	7.88136
3417	1	1.42663	7.05529
3418	1	2.50975	6.27177
3419	4	4.25737	8.34684
3420	0	-3.53292	9.24027
3421	2	-2.36599	9.69434
3422	2	-1.83586	9.47139
3423	7	3.66474	11.5437
3424	2	0.00823078	9.1708
3425	1	2.66373	7.08086
3426	6	12.431	12.2771
3427	5	0.389072	10.9789
3428	1	0.785357	7.06219
3429	7	4.25319	11.337
3430	6	15.5484	13.5181
3431	2	-2.45828	8.9717
3432	2	-3.30047	10.1346
3433	1	1.74063	9.4592
3434	5	0.405902	11.0352
3435	1	1.34282	7.18305
3436	1	0.980603	7.26784
3437	4	3.47947	7.86488
3438	1	-0.0210612	7.27832
3439	1	2.67269	8.62467
3440	7	3.05642	11.1262
3441	2	1.15665	9.8319
3442	4	3.94817	8.79181
3443	0	-3.48612	8.32555
3444	2	-1.42124	9.33514
3445	0	-3.65104	8.64674
3446	5	1.21881	10.6162
3447	1	1.26131	8.37689
3448	4	5.64369	7.54917
3449	0	-5.39833	7.93504
3450	7	2.34518	10.6639
3451	1	2.01523	6.81489
3452	2	0.0225976	7.39798
3453	7	2.79258	10.9737
3454	1	2.36055	8.28176
3455	7	3.71787	11.5845
3456	2	-2.54946	8.06109
3457	0	-2.05083	10.8322
3458	2	-2.44395	9.4683
3459	2	-2.12644	9.15964
3460	7	3.0955	11.6646
3461	1	1.58248	8.77009
3462	1	1.78113	7.19111
3463	2	-2.94696	7.6772
3464	1	0.510921	6.58787
3465	1	1.13972	9.66819
3466	5	-0.331072	10.8093
3467	2	-2.65836	7.88376
3468	0	-6.10043	7.8606
3469	0	-4.91389	7.49628
3470	5	-0.877252	10.3901
3471	7	2.83245	10.7148
3472	6	15.3475	13.519
3473	1	1.22814	7.64729
3474	1	0.8735	8.12805
3475	5	0.510052	11.193
3476	1	1.65955	7.46204
3477	4	5.41674	8.5289
3478	0	-6.37452	7.75266
3479	10	-3.81356	7.14345
3480	4	4.58219	7.69968
3481	4	5.42225	8.34437
3482	2	-2.98617	9.1413
3483	1	0.837456	7.49124
3484	7	3.29749	11.5702
3485	0	-2.18546	11.2107
3486	3	0.120026	4.0689
3487	2	-0.170917	9.90136
3488	1	0.832749	8.422
3489	2	-2.4307	7.61441
3490	6	14.4168	13.5535
3491	6	15.6594	13.5564
3492	7	4.665	12.2254
3493	0	-7.18758	7.85255
3494	2	-2.50045	9.18488
3495	7	3.79892	10.7307
3496	1	1.04841	6.69872
3497	6	14.6859	13.5821
3498	2	-3.47267	9.83245
3499	5	-0.192938	11.3808
3500	10	-1.35306	9.98718
3501	7	4.23158	11.2853
3502	4	6.2477	7.8091
3503	5	1.82309	11.5221
3504	2	-0.223905	7.06998
3505	1	1.22813	7.49761
3506	7	3.43407	11.8483
3507	2	-1.00344	9.34933
3508	5	-0.446625	11.138
3509	5	-0.028259	11.0852
3510	7	4.80376	11.8499
3511	2	-2.86744	9.31979
3512	5	0.791153	11.3696
3513	1	1.07373	6.95862
3514	1	0.524055	7.69559
3515	7	3.24685	12.577
3516	7	2.52403	11.3335
3517	1	0.341263	7.45116
3518	2	-1.53842	7.25365
3519	1	1.97853	7.41898
3520	2	0.73463	9.42617
3521	5	-0.326377	11.5851
3522	0	-6.20343	8.35036
3523	7	4.27302	10.6404
3524	6	15.5951	13.5548
3525	1	1.68781	7.41162
3526	2	-2.09039	9.72578
3527	0	-5.6969	7.46112
3528	2	-0.902095	8.83429
3529	0	-4.81742	8.68851
3530	0	-6.63392	8.23629
3531	3	-1.56484	5.31857
3532	2	-0.833876	8.56998
3533	4	4.14711	8.6124
3534	1	1.98793	6.54978
3535	5	0.450148	11.0439
3536	6	14.967	12.7324
3537	1	1.81515	5.09529
3538	0	-6.50826	7.61072
3539	3	0.720923	5.59375
3540	7	4.04577	10.9043
3541	6	15.4931	13.0124
3542	0	-4.32933	8.70093
3543	0	-4.65261	9.48146
3544	0	-3.51616	6.61043
3545	2	-1.01707	7.39793
3546	0	-5.06112	8.66646
3547	0	-5.12589	8.05491
3548	7	3.79923	10.5535
3549	0	-5.51645	8.36509
3550	7	3.154	12.5636
3551	1	1.65588	6.37926
3552	7	4.15199	11.6304
3553	0	-3.21803	8.40568
3554	4	4.47715	9.8908
3555	0	-7.00887	8.45151
3556	1	0.68804	6.63258
3557	5	-0.893343	11.2461
3558	7	4.55252	11.5553
3559	7	3.13412	12.5292
3560	4	3.68806	6.60742
3561	0	-4.44596	9.70979
3562	3	-1.35131	4.04921
3563	7	3.26425	12.3329
3564	5	1.69401	10.5383
3565	2	-2.30562	8.5853
3566	1	1.61768	4.62281
3567	1	2.30291	8.70014
3568	0	-5.73433	9.0099
3569	5	-1.2732	10.8714
3570	6	12.3689	12.3618
3571	7	4.58445	11.3904
3572	0	-4.9493	9.56295
3573	5	2.74747	13.0385
3574	1	1.99083	7.23225
3575	1	1.61762	7.66564
3576	0	-7.00396	8.24529
3577	1	1.3099	8.77057
3578	1	1.74222	6.59179
3579	2	-0.205973	7.51085
3580	3	0.730238	5.00425
3581	2	-1.20229	7.22613
3582	2	-2.42402	8.84908
3583	7	3.75998	11.788
3584	0	-7.22766	8.35713
3585	7	3.56791	11.28
3586	7	3.21924	10.7721
3587	1	1.10795	7.79323
3588	4	3.72108	6.77239
3589	0	-7.42769	7.89193
3590	7	3.1172	8.42038
3591	1	0.847984	6.90601
3592	4	4.77231	8.83936
3593	10	-3.66096	6.94634
3594	2	-1.18664	8.32056
3595	4	4.30007	7.07141
3596	2	-2.83771	7.85855
3597	1	1.30542	8.86049
3598	2	-1.36622	8.2485
3599	1	1.28083	8.74085
3600	4	4.39061	6.06937
3601	2	-0.358327	7.55082
3602	7	3.33145	12.0194
3603	1	0.442929	7.3615
3604	5	-0.0507487	11.061
3605	1	1.13238	9.24776
3606	1	0.803377	6.44357
3607	2	-0.529838	7.02142
3608	7	4.62889	11.2039
3609	2	-2.09897	7.83125
3610	7	4.79441	11.359
3611	1	1.05906	7.07254
3612	7	4.97421	11.7061
3613	2	-0.133781	7.39145
3614	2	-1.45423	9.03909
3615	0	-7.61644	7.86361
3616	1	0.923048	7.69613
3617	0	-6.15258	8.66433
3618	0	-4.91975	9.19438
3619	0	-4.70448	6.71183
3620	1	2.21169	7.22526
3621	0	-7.07988	8.43065
3622	4	5.79589	8.64243
3623	6	12.5159	12.4926
3624	2	-1.78876	9.18207
3625	2	-1.74218	7.75755
3626	1	1.0279	5.70785
3627	1	2.5271	6.27014
3628	1	2.23521	6.18338
3629	10	-3.08896	7.46525
3630	3	-1.27671	4.91095
3631	1	0.561983	6.71148
3632	0	-3.4364	8.82142
3633	7	2.89276	11.1027
3634	1	2.27071	6.19526
3635	4	5.38733	7.12179
3636	6	15.4454	13.3058
3637	6	14.6218	12.8892
3638	2	-3.02174	9.33774
3639	3	-0.62132	3.73106
3640	4	3.20432	9.36397
3641	0	-5.2946	6.73165
3642	4	3.90028	6.55083
3643	0	-5.17634	7.19246
3644	9	-4.74172	5.91406
3645	1	1.49436	6.5725
3646	7	2.81637	11.2113
3647	7	5.12247	11.7901
3648	0	-5.02167	8.00172
3649	0	-3.54072	6.49249
3650	2	-1.63757	8.55311
3651	0	-4.06601	9.61008
3652	5	2.74184	13.4138
3653	5	-0.98249	11.2913
3654	1	2.33442	6.56182
3655	2	-1.36617	9.2638
3656	7	4.2656	11.4331
3657	2	-1.78089	9.72282
3658	5	-0.271987	11.3272
3659	4	5.07028	8.30095
3660	4	4.31202	10.209
3661	7	4.70625	11.8437
3662	1	0.899036	5.89982
3663	3	0.15422	4.78547
3664	5	2.37044	12.9152
3665	1	0.381319	6.98617
3666	2	0.000581093	8.37498
3667	5	1.78653	10.7941
3668	7	2.97499	10.9767
3669	1	0.811318	6.4856
3670	1	1.6061	7.87286
3671	1	2.66384	7.12821
3672	7	4.54011	10.9665
3673	0	-5.55577	9.12201
3674	7	5.00136	11.7183
3675	5	0.777315	11.2895
3676	5	0.616982	10.981
